time,cmd_dq,state_dq
13.35,-43.6248,-41.6952
13.36,-43.8153,-41.8347
13.37,-44.0032,-42.0872
13.38,-44.1883,-42.4328
13.39,-44.3707,-42.5059
13.4,-44.5503,-42.6454
13.41,-44.7272,-42.8514
13.42,-44.9014,-42.8514
13.43,-45.0728,-43.2966
13.44,-45.2414,-43.3099
13.45,-45.4072,-43.6288
13.46,-45.5702,-43.6886
13.47,-45.7304,-43.9079
13.48,-45.8877,-44.0607
13.49,-46.0423,-44.2534
13.5,-46.194,-44.3664
13.51,-46.3428,-44.5458
13.52,-46.4888,-44.5325
13.53,-46.632,-44.9112
13.54,-46.7722,-45.0508
13.55,-46.9096,-45.2567
13.56,-47.044,-45.2169
13.57,-47.1756,-45.4096
13.58,-47.3043,-45.5225
13.59,-47.43,-45.7883
13.6,-47.5528,-45.7285
13.61,-47.6727,-45.9212
13.62,-47.7897,-45.8548
13.63,-47.9036,-46.1073
13.64,-48.0147,-46.2003
13.65,-48.1228,-46.3797
13.66,-48.2279,-46.5392
13.67,-48.33,-46.6588
13.68,-48.4292,-46.6588
13.69,-48.5253,-46.7319
13.7,-48.6185,-47.0242
13.71,-48.7087,-47.2036
13.72,-48.7958,-47.0508
13.73,-48.88,-47.0774
13.74,-48.9611,-47.2302
13.75,-49.0393,-47.3299
13.76,-49.1144,-47.4428
13.77,-49.1864,-47.5359
13.78,-49.2555,-47.4561
13.79,-49.3215,-47.6089
13.8,-49.3844,-47.8016
13.81,-49.4443,-47.8282
13.82,-49.5012,-47.6621
13.83,-49.555,-48.0209
13.84,-49.6057,-48.1339
13.85,-49.6534,-48.1073
13.86,-49.698,-47.9678
13.87,-49.7396,-48.0076
13.88,-49.7781,-48.094
13.89,-49.8135,-48.2203
13.9,-49.8459,-48.3465
13.91,-49.8751,-48.1206
13.92,-49.9013,-48.3864
13.93,-49.9245,-48.3266
13.94,-49.9445,-48.5259
13.95,-49.9615,-48.413
13.96,-49.9753,-48.7585
13.97,-49.9861,-48.4262
13.98,-49.9938,-48.5525
13.99,-49.9985,-48.4262
14,-50,-48.5126
14.01,-49.9985,-48.4395
14.02,-49.9938,-48.5392
14.03,-49.9861,-48.4395
14.04,-49.9753,-48.5791
14.05,-49.9615,-48.5658
14.06,-49.9445,-48.5126
14.07,-49.9245,-48.4794
14.08,-49.9013,-48.5658
14.09,-49.8751,-48.6787
14.1,-49.8459,-48.3864
14.11,-49.8135,-48.4528
14.12,-49.7781,-48.3997
14.13,-49.7396,-48.4262
14.14,-49.698,-48.2468
14.15,-49.6534,-48.3133
14.16,-49.6057,-48.2601
14.17,-49.555,-48.3266
14.18,-49.5012,-48.1206
14.19,-49.4443,-48.0807
14.2,-49.3844,-48.1472
14.21,-49.3215,-48.2335
14.22,-49.2555,-48.0409
14.23,-49.1864,-47.9412
14.24,-49.1144,-47.8282
14.25,-49.0393,-47.8282
14.26,-48.9611,-47.702
14.27,-48.88,-47.5957
14.28,-48.7958,-47.6887
14.29,-48.7087,-47.4694
14.3,-48.6185,-47.5359
14.31,-48.5253,-47.3166
14.32,-48.4292,-47.383
14.33,-48.33,-47.1903
14.34,-48.2279,-47.3697
14.35,-48.1228,-47.0242
14.36,-48.0147,-47.0242
14.37,-47.9036,-46.8249
14.38,-47.7897,-46.692
14.39,-47.6727,-46.5657
14.4,-47.5528,-46.4528
14.41,-47.43,-46.5059
14.42,-47.3043,-46.3
14.43,-47.1756,-46.2136
14.44,-47.044,-46.2269
14.45,-46.9096,-45.9943
14.46,-46.7722,-45.8415
14.47,-46.632,-45.6621
14.48,-46.4888,-45.8149
14.49,-46.3428,-45.5358
14.5,-46.194,-45.2966
14.51,-46.0423,-45.1438
14.52,-45.8877,-45.0508
14.53,-45.7304,-44.7584
14.54,-45.5702,-44.6853
14.55,-45.4072,-44.6056
14.56,-45.2414,-44.4793
14.57,-45.0728,-44.2534
14.58,-44.9014,-44.1272
14.59,-44.7272,-43.8082
14.6,-44.5503,-43.8414
14.61,-44.3707,-43.5889
14.62,-44.1883,-43.6421
14.63,-44.0032,-43.3962
14.64,-43.8153,-43.0441
14.65,-43.6248,-42.8912
14.66,-43.4316,-42.6986
14.67,-43.2357,-42.5059
14.68,-43.0371,-42.3198
14.69,-42.8359,-42.1005
14.7,-42.632,-41.9344
14.71,-42.4255,-41.7218
14.72,-42.2164,-41.4161
14.73,-42.0047,-41.4759
14.74,-41.7904,-41.1703
14.75,-41.5735,-41.25
14.76,-41.354,-40.9045
14.77,-41.132,-40.6852
14.78,-40.9075,-40.1935
14.79,-40.6804,-40.1271
14.8,-40.4508,-39.9875
14.81,-40.2188,-39.5423
14.82,-39.9842,-39.5025
14.83,-39.7472,-39.2766
14.84,-39.5078,-39.0573
14.85,-39.2658,-38.8048
14.86,-39.0215,-38.6387
14.87,-38.7748,-38.333
14.88,-38.5257,-38.1536
14.89,-38.2742,-37.8612
14.9,-38.0203,-37.6818
14.91,-37.7641,-37.4958
14.92,-37.5056,-37.0971
14.93,-37.2447,-36.8712
14.94,-36.9816,-36.7051
14.95,-36.7161,-36.313
14.96,-36.4484,-36.0938
14.97,-36.1785,-35.7615
14.98,-35.9063,-35.4559
14.99,-35.6319,-35.3031
15,-35.3553,-35.024
